packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,exact_expected_ascii_containment_secondary,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,header_body_hints,decoded_prefix_hex,decoded_prefix_ascii
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd49ea425277a6cbbcb7d195ee25c3e61c1b3e9f725e8d96dc39afc266dce5ea9d1,../...%'zl..}.^.\>a....%..m...&m.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea4f9197136c5c928108df501c0e2d0211be6651339211d145599f5b03a055e,../.....q6..(.......!..e.9!..U...:.^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea48ca339fc0747ae94de17c3ebba84649df553b5c27d9f43832af5b03a055e,../.....9..G........d..S..}.C.*..:.^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,decXORPass_then_Blowfish,6,first_6_bytes_preserved,24,6,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea404232a2da4630c33f4de3a74af2f0c0ef6ba8dad3e78c5d099f5b03a055e,../....#*-.c.3..:t./......>x.....:.^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,Blowfish_only,8,first_8_bytes_preserved,24,4,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea450e8ac168c080f6ad4d4a7606a33a963131eaf1f57899793bcc6ce5ea9d1,../...P......j...`j3.c....W......^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,decXORPass_only,8,first_8_bytes_preserved,0,36,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd49ea450e8547d7114e0d70caee5e27a7dd2f81b23804b90dfc78173ae532ee4d2,../...P.T}q.......z}...#.K....s.S...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,Blowfish_then_decXORPass,8,first_8_bytes_preserved,24,4,no,no,,,0.765,56508,no,no,no,no,,bcdc2fd49ea450e8051bfe6ed752a6f0ea6c77d07fee66ca5a31302dd735359ff82ee4d2,../...P....n.R...lw...f.Z10-.55.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_87546ca1,a9ea2bc587546ca1,decXORPass_then_Blowfish,8,first_8_bytes_preserved,24,4,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea450e8a6c8527143f898fcd8a04eab1d370a793b1731b67f6a1d41532ee4d2,../...P...RqC.....N..7.y;.1..j.AS...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_only,0,included,32,4,no,no,,,0.889,37356,no,no,no,no,,ec91544d8fcd2c9465acb827ecac35f40ea7fdc2903ba9818be65e92237b0e89ce5ea9d1,"..TM..,.e..'..5......;....^.#{...^.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_only,0,included,0,36,no,no,,,0.944,49429,no,no,no,no,,15c197111d5980e98c77687752906e3897c87f0779b97ba09b74fb867bc22e7e4928b0d0,.....Y...whwR.n8....y.{..t..{..~I(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.824,56389,no,no,no,no,,45dca1f3952195e968626916a930e3a7112822cc1ccee46cfad3ab66c42a32b2ad28b0d0,"E....!..hbi..0...(""....l...f.*2..(.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.778,37411,no,no,no,no,,2392c8968501c9fee32433b81bca391c99f1faf836d309e1284955c0543976254928b0d0,#........$3...9.....6...(IU.T9v%I(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,0.941,56508,no,no,no,no,,bcdca5b81fb1ac54e61f1a22e95a8640988e127d27672be8ee2079d1183dd7715c7fa9d1,".......T..."".Z.@...}'g+.. y..=.q\..."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc865a2ed0a3db618d8c554d69762e062fec754f2f43811d8e18921d1a1c39e4a51dc0,...Z....a..UMiv../.uO/C........9....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_then_decXORPass,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,no,no,,bcdc0cbcc3444a9bc6a89c93b63abeb6a27077ee22b302a6708aa916da8f9fd46a163cc0,".....DJ......:...pw.""...p.......j.<."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_then_Blowfish,2,first_2_bytes_preserved,32,2,no,no,,,0.875,56508,no,no,no,no,,bcdc474bae8e747d5e10fa79b7d2cf17a949d628b669c7e6722d45aeaedb7fc27fb21dc0,..GK..t}^..y.....I.(.i..r-E.........
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_only,4,first_4_bytes_preserved,32,0,no,no,,,1.000,56508,no,no,yes,no,,bcdc2fd42b7defb9006becc56d3df2b9c127cd0089fbe9d71a5d6bcc197e0989b0654443,../.+}...k..m=...'.......]k..~...eDC
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_only,4,first_4_bytes_preserved,0,36,no,no,,,0.765,56508,no,no,no,no,,bcdc2fd4379b905242bf61afa94b69d71e397d92dc5d751725af9e68fe0e7ae1d6e2b04d,../.7..RB.a..Ki..9}..]u.%..h..z....M
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_then_decXORPass,4,first_4_bytes_preserved,32,0,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd482f7f6bcee08f37831fbb2c21a9690ab62f36acd832240e325d9642a4ca76632,"../........x1.......b.j..""@.%.d*L.f2"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_then_Blowfish,4,first_4_bytes_preserved,32,0,no,no,,,0.765,56508,no,no,no,no,,bcdc2fd4f138c948ed4b5a2de1c5b7e27467521ffb8eb6f108744f24f86aecec8a5edf5a,../..8.H.KZ-....tgR......tO$.j...^.Z
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea43a1cfa5d989effea89eb5a18a6a817fad410db1c9277c6c0266dce5ea9d1,../...:..]......Z..........w..&m.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea4f9197136429d44b18df501c065844dbae6651339a64978f499f5b03a820a,../.....q6B.D.....e.M..e.9.Ix....:..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea49387824d92651544fac9cccbdc7ec58bc545b334c080c74216f5b03a820a,../......M.e.D.....~...E.4...B...:..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_then_Blowfish,6,first_6_bytes_preserved,24,6,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea4a0a0e92a8a8ff824288eee70924d319ebd2e9d8c236aacac99f5b03a820a,../......*...$(..p.M1.....#j.....:..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_only,8,first_8_bytes_preserved,24,4,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea450e865acb827ecac35f40ea7fdc2903ba9818be65e92237b0e89ce5ea9d1,../...P.e..'..5......;....^.#{...^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_only,8,first_8_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea450e8547d71146783600fe5e27a7d55ac7782804b90df40d51f0f532ee4d2,../...P.T}q.g.`...z}U.w..K..@...S...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,Blowfish_then_decXORPass,8,first_8_bytes_preserved,24,4,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea450e8cc6870759c23ed90630227b630dbe84ee1ecc03fff3d03c3b72ee4d2,../...P..hpu.#..c.'.0..N...?.=......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_00000000,a9ea2bc500000000,decXORPass_then_Blowfish,8,first_8_bytes_preserved,24,4,no,no,,,0.938,56508,no,no,no,no,,bcdc2fd49ea450e8a47c9f9171689f8499757fcabec3b2174b4115c866a75ada532ee4d2,../...P..|..qh...u......KA..f.Z.S...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_only,0,included,32,4,no,no,,,0.889,11383,no,no,no,no,,772c3ea20349e166f43024975192ec9bd2f24630a1a81f2529e93ca46e9ce569ce5ea9d1,"w,>..I.f.0$.Q.....F0...%).<.n..i.^.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_only,0,included,0,36,no,no,,,1.000,49429,no,no,no,no,,15c19711e2a67f168c776877ad6f91c797c87f078646845f9b74fb86843dd1814928b0d0,.........whw.o.......F._.t...=..I(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.889,64222,no,no,no,no,,defa767609d623290b6f693a5b4cfbeea2a1cc8520933e81fc7ec632407fc1464d28b0d0,..vv..#).oi:[L...... .>..~.2@..FM(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.941,12110,no,no,no,no,,4e2fac091378496f3c1d14db500377a5b9b8dd47f2bb46bef52588feb883a5f04928b0d0,N/...xIo<...P.w....G..F..%......I(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,0.765,56508,no,no,no,no,,bcdcbef8b7c1b8ecd37aa4acc7e77dfac199499da3b50ee6e4c2493d4183c099428fa9d1,.........z....}...I.......I=A...B...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.882,56508,no,no,no,no,,bcdc865a2ed05c249e728c554d6989d1f9d0ec754f2fbc7ee27118921d1ae3c61b5a1dc0,...Z..\$.r.UMi.....uO/.~.q.......Z..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_then_decXORPass,2,first_2_bytes_preserved,32,2,no,no,,,0.824,56508,no,no,no,no,,bcdc17e72b9cd1c8b40747a316a90708bec13b5546e50a728b9d7bca6f68c9d46307ccc0,....+.....G.......;UF..r..{.oh..c...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_then_Blowfish,2,first_2_bytes_preserved,32,2,no,no,,,1.000,56508,no,no,no,no,,bcdcd026c6a72509f7d41efc24116b8dd66c8d9091ba531e127410d7b6a87246238d1dc0,...&..%.....$.k..l....S..t....rF#...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_only,4,first_4_bytes_preserved,32,0,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd476e31a5944b2b8a763316f70d4ee55763f17158a8f4305aa3f5f0ed12b9745cb,../.v..YD...c1op..Uv?....C..?_..+.E.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_only,4,first_4_bytes_preserved,0,36,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd4379b9052bd409e50a94b69d7e1c6826ddc5d7517da506197fe0e7ae1291d4fb2,../.7..R.@.P.Ki....m.]u..Pa...z.).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_then_decXORPass,4,first_4_bytes_preserved,32,0,no,no,,,1.000,56508,no,no,no,no,,bcdc2fd4df349da9b56a81b15df9239639b53ebaa2a97a6cb456cf1465de427570316a44,../..4...j..].#.9.>...zl.V..e.Bup1jD
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_then_Blowfish,4,first_4_bytes_preserved,32,0,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd4c499940ed5f59615e9776e8d0bb6649dff6249d7ce0e3ec415a81f670c08184b,../..........wn...d..bI...>....g...K
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,1.000,56508,no,no,no,no,,bcdc2fd49ea4d00093771466ee3cef77b923c1c84b3aaf421ed6d87d0899266dce5ea9d1,../......w.f.<.w.#..K:.B...}..&m.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea4f9197136bd62bb4e8df501c09a7bb245e665133959b6870b99f5b03a7df5,../.....q6.b.N.....{.E.e.9Y......:}.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.706,56508,no,no,no,no,,bcdc2fd49ea47971f70ecbee037c4a33b3137f8606e87e6c243bbf3ffc2a4ff5b03a7df5,../...yq.....|J3......~l$;.?.*O..:}.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_then_Blowfish,6,first_6_bytes_preserved,24,6,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea424c8104c0456e387a16468596532ab044d49c6fae611063099f5b03a7df5,../...$..L.V...dhYe2..MI.....0...:}.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_only,8,first_8_bytes_preserved,24,4,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea450e8f43024975192ec9bd2f24630a1a81f2529e93ca46e9ce569ce5ea9d1,../...P..0$.Q.....F0...%).<.n..i.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_only,8,first_8_bytes_preserved,0,36,no,no,,,0.750,56508,no,no,no,no,,bcdc2fd49ea450e8547d7114987c9ff0e5e27a7daa53887d804b90dfbf2ae0f0532ee4d2,../...P.T}q..|....z}.S.}.K...*..S...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,Blowfish_then_decXORPass,8,first_8_bytes_preserved,24,4,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea450e85d6570596e5ff5d9d08bc9ff0c8632a3e741ad6b7b68f037572ee4d2,../...P.]epYn_........2..A.k{h.7W...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_a9ea2bc5+tail_ffffffff,a9ea2bc5ffffffff,decXORPass_then_Blowfish,8,first_8_bytes_preserved,24,4,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea450e8ea1a2644e8be77a00df4a7fade25b4d6d77e17cc2eac7ec4532ee4d2,../...P...&D..w......%...~....~.S...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,Blowfish_only,0,included,32,4,no,no,,,0.778,31855,no,no,no,no,,6f7cfd19f42e3ceaf998804d58d637043f3c112d45bd520b4f6963ed3c043437ce5ea9d1,o|....<....MX.7.?<.-E.R.Oic.<.47.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,decXORPass_only,0,included,0,36,no,no,,,0.889,46988,no,no,no,no,,8cb732f7bc35d46e1501cd91f3fc3abf0ebedae1d8d52f2702025e60daae7af9d05e1536,..2..5.n......:......./'..^`..z..^.6
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.778,50271,no,no,no,no,,5fc440e81bd5320013bcc0a2d692cfd249f4f02987f1cd9a2deebcc2052623b18a5e1536,_.@...2.........I..)....-....&#..^.6
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.882,39021,no,no,no,no,,6d98810dea4f91391fce652d50f8ae4343885ddb16c444067fb1dc371e7d3aefd05e1536,m....O.9..e-P..CC.]...D....7.}:..^.6
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,1.000,56508,no,no,no,no,,bcdcfdb0ea8b9e9e7e25c590158d9d310d44c591720269db8ad568742304e7d49538a9d1,........~%.....1.D..r.i...ht#....8..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_309c8e23+tail_a16c5487,309c8e23a16c5487,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.882,56508,no,no,no,no,,bcdc1f2c8b3602b7350a1523e88fd74252a87503eac9e2ed490981e4b8fcbd55b02284b6,"...,.6..5..#...BR.u.....I......U."".."
